,Magnetic Field (Oe),True Field (Oe),Field correction
4341,94331.246,9163548.46677256,-9069217.22077256
4342,94139.453,9152139.575055482,-9058000.122055482
4343,94083.8085,9146170.014336511,-9052086.205836512
4344,93890.18,9136178.91138592,-9042288.73138592
4345,93821.965,9130785.703232741,-9036963.738232741
4346,93710.1095,9125373.703560373,-9031663.594060373
4347,93601.3635,9118932.209405998,-9025330.845905997
4348,93495.582,9113699.523702161,-9020203.941702161
4349,93312.2655,9108128.58800372,-9014816.32250372
4350,93251.1095,9097357.51756498,-9004106.40806498
4351,93131.348,9091857.107390849,-8998725.75939085
4352,93016.387,9086561.130387992,-8993544.743387992
4353,92910.039,9080899.717957838,-8987989.678957837
4354,92804.2575,9075254.255464582,-8982449.997964581
4355,92697.066,9071330.11535251,-8978633.04935251
4356,92585.3515,9065834.33097619,-8973248.97947619
4357,92391.7225,9053158.459101029,-8960766.736601029
4358,92327.324,9048171.59002753,-8955844.26602753
4359,92124.2345,9042938.7816017,-8950814.547101699
4360,91985.547,9031572.698330013,-8939587.151330013
4361,91851.5195,9026011.208697142,-8934159.689197142
4362,91792.1995,9020734.651623758,-8928942.452123757
4363,91679.922,9017097.021191223,-8925417.099191222
4364,91490.8165,9004525.230382793,-8913034.413882792
4365,91427.121,8998944.07731982,-8907516.95631982
4366,91236.1795,8992566.245377066,-8901330.065877065
4367,91162.738,8988002.572402934,-8896839.834402934
4368,90977.4455,8976214.674620617,-8885237.229120618
4369,90916.574,8971673.036773244,-8880756.462773245
4370,90809.3785,8964482.585592188,-8873673.207092188
4371,90627.4765,8961218.227890193,-8870590.751390193
4372,90560.676,8949799.048766242,-8859238.372766241
4373,90444.723,8944221.351842484,-8853776.628842484
4374,90334.7035,8938307.930939497,-8847973.227439497
4375,90223.9805,8933461.089768803,-8843237.109268803
4376,90024.5625,8927462.201200772,-8837437.638700772
4377,89887.289,8915540.732363166,-8825653.443363165
4378,89750.719,8911130.917604517,-8821380.198604517
4379,89695.7775,8905943.631900309,-8816247.854400309
4380,89526.156,8899786.286869537,-8810260.130869538
4381,89390.8595,8889583.99891856,-8800193.13941856
4382,89238.758,8884033.795532908,-8794795.037532909
4383,89168.426,8876943.977220528,-8787775.551220527
4384,88976.211,8866048.997438135,-8777072.786438135
4385,88917.6015,8860754.783743694,-8771837.182243694
4386,88805.039,8855067.730581762,-8766262.691581761
4387,88623.695,8850298.053508725,-8761674.358508725
4388,88481.055,8839184.380033538,-8750703.325033538
4389,88414.5315,8833857.926458443,-8745443.394958442
4390,88308.328,8828640.519776551,-8740332.191776551
4391,88203.535,8822834.51596349,-8734630.980963489
4392,88008.6365,8811768.500501955,-8723759.864001956
4393,87866.133,8806313.509648701,-8718447.376648702
4394,87800.602,8800962.333519703,-8713161.731519703
4395,87625.059,8789900.221006447,-8702275.162006447
4396,87560.797,8784461.20065103,-8696900.403651029
4397,87376.3515,8779411.400304003,-8692035.048804002
4398,87325.2225,8772583.784489164,-8685258.561989164
4399,87143.883,8767063.715846963,-8679919.832846964
4400,87009.9965,8756137.697438983,-8669127.700938983
4401,86950.68,8750476.723217746,-8663526.043217747
4402,86839.957,8746008.442695096,-8659168.485695096
4403,86728.1015,8739878.355757799,-8653150.254257798
4404,86622.18,8733844.520773476,-8647222.340773476
4405,86511.879,8728803.646433013,-8642291.767433012
4406,86330.965,8717811.484508043,-8631480.519508043
4407,86262.3245,8711735.341052007,-8625473.016552007
4408,86143.547,8706570.399096113,-8620426.852096112
4409,85950.3475,8701508.227532806,-8615557.880032806
4410,85890.6055,8696194.736378996,-8610304.130878996
4411,85780.3045,8683846.981899383,-8598066.677399382
4412,85590.914,8678021.376358906,-8592430.462358905
4413,85530.891,8673404.42544435,-8587873.534444349
4414,85415.93,8668106.64569359,-8582690.715693591
4415,85305.4885,8663299.341025406,-8577993.852525406
4416,85202.246,8656759.37650982,-8571557.13050982
4417,85095.7575,8651243.801996743,-8566148.044496743
4418,84985.5975,8640136.235993013,-8555150.638493013
4419,84797.0585,8636002.298755752,-8551205.240255753
4420,84657.5235,8628493.134926694,-8543835.611426694
4421,84524.629,8617762.566192921,-8533237.93719292
4422,84469.406,8613207.356906898,-8528737.950906899
4423,84300.7735,8606545.439241197,-8522244.665741198
4424,84163.6405,8601448.371392535,-8517284.730892535
4425,84097.121,8589735.607883874,-8505638.486883875
4426,83981.453,8584414.156537825,-8500432.703537825
4427,83862.8205,8579094.854172768,-8495232.033672769
4428,83747.8595,8573413.24590179,-8489665.38640179
4429,83641.652,8567800.235127322,-8484158.583127322
4430,83533.609,8561562.284367349,-8478028.67536735
4431,83426.418,8556587.264227232,-8473160.846227232
4432,83242.957,8545657.185043192,-8462414.228043191
4433,83178.6995,8540667.898073874,-8457489.198573874
4434,83066.848,8533346.847430553,-8450279.999430554
4435,82949.9065,8528809.46743865,-8445859.560938649
4436,82848.3595,8523684.587296294,-8440836.227796294
4437,82746.957,8517194.269037412,-8434447.312037412
4438,82548.953,8506078.818423513,-8423529.865423514
4439,82479.328,8501391.774994338,-8418912.446994338
4440,82306.32,8494202.686172148,-8411896.366172148
4441,82239.8005,8489971.6383596,-8407731.8378596
4442,82132.465,8485057.882325316,-8402925.417325316
4443,81952.8205,8472426.932794144,-8390474.112294145
4444,81888.422,8466657.224107143,-8384768.802107142
4445,81707.3595,8461619.823141377,-8379912.463641377
4446,81647.758,8456166.233668352,-8374518.475668351
4447,81537.176,8450368.569727838,-8368831.393727838
4448,81360.074,8439676.975488456,-8358316.901488456
4449,81290.168,8433998.577015558,-8352708.409015559
4450,81179.723,8427297.842055444,-8346118.119055443
4451,81005.164,8423252.409729188,-8342247.245729188
4452,80852.3515,8411381.51096023,-8330529.159460231
4453,80728.914,8406444.649560502,-8325715.735560502
4454,80671.293,8399866.334691055,-8319195.0416910555
4455,80568.762,8395246.615818443,-8314677.853818443
4456,80379.9335,8387995.509478931,-8307615.575978931
4457,80320.902,8384217.483738274,-8303896.581738275
4458,80219.6405,8377950.661289395,-8297731.020789395
4459,80112.8675,8365766.2130833715,-8285653.345583372
4460,79917.406,8361972.889657592,-8282055.483657592
4461,79778.8595,8350248.957226719,-8270470.0977267185
4462,79714.176,8344600.480777529,-8264886.304777529
4463,79527.328,8339353.99354233,-8259826.665542331
4464,79399.086,8333150.190688095,-8253751.104688095
4465,79334.547,8327085.27102009,-8247750.72402009
4466,79224.5315,8315702.288319948,-8236477.756819949
4467,79114.793,8310461.928322934,-8231347.135322934
4468,78997.992,8304184.03887148,-8225186.0468714805
4469,78886.5625,8299496.712974568,-8220610.150474568
4470,78777.1135,8292894.772881493,-8214117.659381493
4471,78586.168,8282039.129959138,-8203452.9619591385
4472,78520.496,8277573.322171506,-8199052.826171505
4473,78405.25,8271506.875267142,-8193101.625267142
4474,78294.664,8265299.553361466,-8187004.889361466
4475,78197.074,8260053.275602111,-8181856.201602111
4476,78021.3865,8254167.44913951,-8176146.06263951
4477,77965.6015,8248348.597420347,-8170382.995920347
4478,77778.4725,8237600.727964595,-8159822.255464595
4479,77717.461,8231912.599608173,-8154195.138608173
4480,77599.957,8225102.980065843,-8147503.023065843
4481,77393.051,8220859.338411249,-8143466.287411249
4482,77327.805,8209348.531378263,-8132020.726378263
4483,77137.8475,8204305.933594749,-8127168.086094749
4484,76995.3475,8198378.661751338,-8121383.314251338
4485,76930.5195,8187319.37900816,-8110388.85950816
4486,76717.2655,8180657.901603178,-8103940.636103178
4487,76653.1445,8174846.561088958,-8098193.416588957
4488,76467.43,8163914.544379035,-8087447.114379035
4489,76342.301,8158328.587580257,-8081986.286580257
4490,76278.1795,8152685.006898868,-8076406.827398868
4491,76163.6405,8145976.987366743,-8069813.346866744
4492,76057.293,8142737.682924788,-8066680.389924789
4493,75950.2385,8135622.670171852,-8059672.431671852
4494,75834.9965,8124077.763557272,-8048242.767057272
4495,75646.172,8119234.137596936,-8043587.965596936
4496,75492.797,8107138.215803359,-8031645.418803358
4497,75423.453,8101353.442134968,-8025929.989134968
4498,75233.2145,8096189.424581943,-8020956.210081943
4499,75169.941,8090831.56851525,-8015661.627515251
4500,75057.945,8085316.393175636,-8010258.448175636
4501,74941.996,8073466.424204428,-7998524.4282044275
4502,74831.2735,8068356.667581738,-7993525.394081738
4503,74629.3125,8062673.237417413,-7988043.924917413
4504,74567.3125,8056106.331861518,-7981539.019361518
4505,74390.633,8045185.577123731,-7970794.944123731
4507,72551.2505,7948141.859495689,-7875590.608995689
4508,72413.547,7942182.508090128,-7869768.961090128
4509,72353.2425,7930408.357653836,-7858055.115153836
4510,72241.387,7925126.508111558,-7852885.121111558
4511,72131.227,7919738.65766251,-7847607.43066251
4512,71959.918,7913180.078480154,-7841220.160480155
4513,71802.164,7902580.39377749,-7830778.22977749
4514,71742.5625,7896346.88975843,-7824604.32725843
4515,71626.332,7890885.6966149295,-7819259.364614929
4516,71447.3945,7885326.49460296,-7813879.100102959
4517,71387.2265,7879304.986596268,-7807917.760096268
4518,71196.5665,7868399.115402871,-7797202.548902871
4519,71040.508,7862771.993582561,-7791731.48558256
4520,70904.2185,7850997.9627253795,-7780093.744225379
4521,70767.2265,7846397.848616679,-7775630.622116679
4522,70697.176,7840057.6020675935,-7769360.4260675935
4523,70575.012,7834764.896665225,-7764189.884665225
4524,70474.0315,7828421.2167992145,-7757947.185299215
4525,70373.8985,7817321.679563062,-7746947.781063062
4526,70266.988,7811794.545567245,-7741527.557567245
4527,70082.113,7806355.325490747,-7736273.212490747
4528,70020.6795,7800696.764040502,-7730676.084540502
4529,69910.238,7793871.480224994,-7723961.242224994
4530,69721.555,7782126.168393411,-7712404.613393411
4531,69645.9965,7776479.300731004,-7706833.304231004
4532,69453.5,7770289.513676371,-7700836.013676371
4533,69295.3245,7759950.23282103,-7690654.9083210295
4534,69230.7815,7754312.13806749,-7685081.356567491
4535,69124.4335,7749033.969342651,-7679909.535842651
4536,69023.1715,7742901.097140128,-7673877.925640128
4537,68921.203,7737974.1910588415,-7669052.988058842
4538,68726.586,7725819.970973024,-7657093.384973024
4539,68662.8905,7719829.5067711575,-7651166.616271158
4540,68471.383,7713931.308412419,-7645459.925412418
4541,68334.2465,7703256.909367207,-7634922.662867207
4542,68273.379,7697579.572782805,-7629306.193782805
4543,68155.5935,7691210.005225908,-7623054.411725908
4544,68041.0545,7685344.988340166,-7617303.933840167
4545,67857.172,7679173.44407112,-7611316.272071119
4546,67732.324,7668102.1685292795,-7600369.8445292795
4547,67672.16,7662680.34145426,-7595008.18145426
4548,67565.8165,7658204.011512754,-7590638.195012754
4549,67454.387,7651455.361034529,-7584000.974034529
4550,67337.4455,7645875.466054479,-7578538.020554478
4551,67221.633,7639315.4986209,-7572093.8656209
4552,67039.8675,7628372.018479472,-7561332.150979472
4553,66978.008,7622917.378989176,-7555939.3709891755
4554,66861.492,7616726.618266796,-7549865.126266796
4555,66741.871,7610993.579093255,-7544251.708093255
4556,66548.5275,7599532.171774698,-7532983.644274699
4557,66397.2695,7594124.266375791,-7527726.996875791
4558,66256.1835,7588336.527286126,-7522080.343786126
4559,66132.324,7575806.517591892,-7509674.193591892
4560,66077.1015,7570079.27030556,-7504002.16880556
4561,65885.4535,7563706.2772982875,-7497820.823798288
4562,65826.84,7559439.660261493,-7493612.820261493
4563,65721.199,7554617.334285688,-7488896.135285688
4564,65533.9295,7542846.029527542,-7477312.100027543
4565,65378.1525,7536352.8051713,-7470974.6526713
4566,65312.4805,7530572.194424645,-7465259.713924645
4567,65132.4085,7518300.017980194,-7453167.609480194
4568,64998.383,7514132.27846789,-7449133.8954678895
4569,64933.135,7506572.6722362805,-7441639.537236281
4570,64739.365,7495292.021128894,-7430552.656128894
4571,64589.803,7489835.518150862,-7425245.715150862
4572,64521.7305,7478086.403195842,-7413564.672695843
4573,64396.461,7473075.5379757015,-7408679.076975701
4574,64270.9085,7466866.476675611,-7402595.568175611
4575,64088.0115,7461698.474650876,-7397610.463150876
4576,63947.344,7450105.880705752,-7386158.536705753
4577,63887.887,7444551.855716062,-7380663.968716062
4578,63692.707,7437629.084624002,-7373936.377624001
4579,63632.119,7432496.09830704,-7368863.97930704
4580,63435.1015,7421126.3397002695,-7357691.23820027
4581,63267.6035,7409741.201307645,-7346473.597807645
4582,63203.4865,7403957.084661879,-7340753.598161879
4583,63091.912,7397765.5842093695,-7334673.67220937
4584,62989.66,7392090.7027740795,-7329101.042774079
4585,62801.2595,7386304.563149098,-7323503.303649099
4586,62655.6525,7375718.759447967,-7313063.106947967
4587,62595.912,7369359.44229691,-7306763.530296911
4588,62401.859,7363290.753506512,-7300888.894506512
4589,62340.285,7357720.941326744,-7295380.656326744
4590,62144.68,7346338.884356345,-7284194.204356345
4591,61999.3535,7340734.369709987,-7278735.016209987
4592,61934.9515,7334851.014622239,-7272916.063122239
4593,61751.918,7322623.6326983655,-7260871.714698366
4594,61620.291,7317452.757109112,-7255832.466109112
4595,61560.9725,7310987.811557131,-7249426.839057131
4596,61360.5665,7299061.925653282,-7237701.359153282
4597,61215.242,7294621.245855933,-7233406.003855933
4598,61145.4725,7287660.637794943,-7226515.165294942
4599,61037.291,7282372.78839816,-7221335.4973981595
4600,60844.6525,7270766.555686061,-7209921.903186061
4601,60789.006,7265046.730599292,-7204257.724599292
4602,60681.1055,7258719.093647953,-7198037.9881479535
4603,60564.7325,7253627.051888997,-7193062.319388997
4604,60374.4945,7241689.312925006,-7181314.818425006
4605,60227.617,7236058.585146088,-7175830.9681460885
4606,60163.3575,7230126.35824637,-7169963.00074637
4607,60062.096,7223745.022361184,-7163682.926361184
4608,59955.043,7218867.023026036,-7158911.9800260365
4609,59768.4725,7207776.884945843,-7148008.412445843
4610,59701.248,7200452.806985392,-7140751.558985393
4611,59491.0975,7194614.770942008,-7135123.673442008
4612,59354.527,7184169.369172227,-7124814.842172227
4613,59227.9845,7178098.224601119,-7118870.240101119
4614,59088.594,7165969.879924209,-7106881.285924209
4615,59027.58,7160376.784805624,-7101349.204805624
4616,58906.828,7154422.114463874,-7095515.286463874
4617,58691.0275,7142926.807821647,-7084235.780321647
4618,58620.836,7137120.135841312,-7078499.299841312
4619,58441.613,7131882.491217079,-7073440.878217079
4620,58386.535,7125868.981751635,-7067482.446751635
4621,58194.602,7113780.882693681,-7055586.280693681
4622,58046.875,7106473.675601428,-7048426.800601428
4623,57986.004,7102327.49414341,-7044341.49014341
4624,57880.08,7096240.697705778,-7038360.617705778
4625,57685.6075,7084420.377150567,-7026734.769650567
4626,57624.738,7079650.522684517,-7022025.784684517
4627,57418.539,7072320.487547992,-7014901.948547992
4628,57348.3475,7060873.380669639,-7003525.033169639
4629,57158.6755,7054598.857117799,-6997440.181617799
4630,57034.3925,7050624.49101444,-6993590.09851444
4631,56968.4375,7042848.619189755,-6985880.181689755
4632,56755.3225,7032470.24125435,-6975714.91875435
4633,56602.793,7020289.178032303,-6963686.385032304
4634,56453.6545,7015009.253752304,-6958555.599252304
4635,56325.414,7008617.635200798,-6952292.221200798
4636,56189.6935,6997292.694694722,-6941103.001194722
4637,56129.8105,6991519.40004659,-6935389.58954659
4638,56019.369,6984944.672825071,-6928925.303825071
4639,55821.223,6973727.458907914,-6917906.235907914
4640,55741.004,6968118.945385469,-6912377.941385469
4641,55621.947,6962964.353088173,-6907342.406088173
4642,55509.668,6955795.120784775,-6900285.452784776
4643,55369.5665,6944218.782228803,-6888849.215728804
4644,55139.363,6938739.270467863,-6883599.9074678635
4645,55074.3945,6932292.60634193,-6877218.21184193
4646,54878.932,6921362.700169819,-6866483.768169819
4647,54810.012,6915455.790494749,-6860645.778494749
4648,54615.537,6903513.621801288,-6848898.084801288
4649,54485.463,6897501.4486401025,-6843015.985640102
4650,54347.0585,6891920.45063287,-6837573.39213287
4651,54199.051,6880066.774474672,-6825867.723474672
4652,54037.1975,6874951.982344633,-6820914.784844633
4653,53986.0725,6867904.20399341,-6813918.13149341
4654,53884.668,6863450.297709137,-6809565.629709138
4655,53694.996,6851499.184300721,-6797804.18830072
4656,53551.932,6845032.065342317,-6791480.133342317
4657,53491.625,6839363.351104207,-6785871.726104207
4658,53292.3455,6827932.167350231,-6774639.821850231
4659,53224.133,6821799.478921519,-6768575.345921518
4660,53127.1075,6816373.882555572,-6763246.775055572
4661,53028.529,6809753.999082509,-6756725.470082509
4662,52824.875,6797813.7638944015,-6744988.8888944015
4663,52747.904,6791828.409606307,-6739080.505606307
4664,52636.4725,6786972.710892806,-6734336.238392806
4665,52524.0525,6781165.912270734,-6728641.859770734
4666,52408.949,6773796.530010103,-6721387.581010103
4667,52298.791,6768884.783427838,-6716585.992427838
4668,52098.8085,6756869.132006448,-6704770.3235064475
4669,51957.152,6751731.953082136,-6699774.801082136
4670,51821.432,6739283.313831493,-6687461.881831493
4671,51673.703,6733320.682671995,-6681646.979671995
4672,51529.084,6722072.25199821,-6670543.1679982105
4673,51456.207,6715448.080477001,-6663991.873477001
4674,51351.131,6710156.0989363715,-6658804.967936371
4675,51142.5355,6698634.811274145,-6647492.275774145
4676,50997.3495,6692299.054045007,-6641301.704545007
4677,50933.373,6686336.704147504,-6635403.331147504
4678,50749.631,6674507.467866268,-6623757.836866268
4679,50581.709,6668849.141619111,-6618267.432619112
4680,50419.295,6657404.84935081,-6606985.55435081
4681,50342.463,6651104.417401944,-6600761.954401944
4682,50146.295,6639419.913287426,-6589273.618287426
4683,50017.633,6633199.910798661,-6583182.277798661
4684,49859.174,6627840.569306229,-6577981.39530623
4685,49711.4455,6615822.474216538,-6566111.028716537
4686,49549.7365,6603961.5227156235,-6554411.786215624
4687,49405.6795,6598254.373147078,-6548848.693647078
4688,49337.324,6592015.620853346,-6542678.296853346
4689,49155.986,6580292.287535599,-6531136.3015356
4690,48989.1915,6574301.8123394465,-6525312.620839447
4691,48836.381,6563136.637813552,-6514300.256813552
4692,48689.076,6557278.997680463,-6508589.921680463
4693,48620.0155,6550566.324638932,-6501946.309138932
4694,48423.9885,6539214.589884054,-6490790.601384054
4695,48272.588,6532786.40678646,-6484513.81878646
4696,48211.8575,6527294.406295136,-6479082.548795136
4697,47988.998,6515508.501267811,-6467519.503267812
4698,47926.008,6508765.156827208,-6460839.148827207
4699,47828.84,6504488.415462021,-6456659.575462021
4700,47627.869,6491722.211244118,-6444094.342244118
4701,47564.3145,6485084.966117323,-6437520.651617323
4702,47369.5585,6479839.657408957,-6432470.098908957
4703,47225.926,6467628.303941364,-6420402.377941364
4704,47161.1015,6462070.090109202,-6414908.988609202
4705,46967.4745,6456386.114493282,-6409418.639993282
4706,46821.867,6445457.462849794,-6398635.595849794
4707,46670.1835,6437941.687444324,-6391271.503944323
4708,46520.902,6427102.372487233,-6380581.470487233
4709,46387.4415,6420050.282650785,-6373662.841150785
4710,46243.8085,6408721.674649176,-6362477.866149176
4711,46180.3965,6403247.797361313,-6357067.400861314
4712,45957.957,6391073.784469344,-6345115.827469343
4713,45878.0215,6384973.343332819,-6339095.321832819
4714,45693.291,6379098.160664904,-6333404.869664904
4715,45550.791,6367510.860206976,-6321960.069206975
4716,45488.084,6361883.593880824,-6316395.509880824
4717,45291.6325,6355934.06217502,-6310642.429675019
4718,45225.111,6349592.341992213,-6304367.230992214
4719,45031.625,6337107.167568198,-6292075.542568198
4720,44895.338,6332397.201725933,-6287501.863725932
4721,44757.215,6319586.979989679,-6274829.764989679
4722,44622.764,6314279.404293784,-6269656.6402937835
4723,44480.826,6308799.206798983,-6264318.380798982
4724,44317.705,6296003.430284298,-6251685.725284298
4725,44169.414,6284435.504368507,-6240266.090368507
4726,44034.961,6278430.35534785,-6234395.39434785
4727,43887.516,6272934.359831943,-6229046.843831943
4728,43739.0825,6260367.18373305,-6216628.10123305
4730,41715.5295,6141003.438543346,-6099287.909043346
4731,41655.223,6135056.783402922,-6093401.560402921
4732,41479.25,6123430.140973256,-6081950.890973256
4733,41322.2015,6116883.347312342,-6075561.145812342
4734,41258.082,6110975.193834929,-6069717.111834928
4735,41057.6755,6098075.698578237,-6057018.023078237
4736,40923.2245,6093618.918336139,-6052695.6938361395
4737,40760.9495,6081576.400538803,-6040815.451038803
4738,40616.8945,6075181.475792523,-6034564.581292522
4739,40540.0645,6063839.226018339,-6023299.161518339
4740,40352.793,6057674.51215,-6017321.71915
4741,40200.973,6050778.985794247,-6010578.012794247
4742,40042.793,6039243.8877325095,-5999201.09473251
4743,39894.924,6027668.006210784,-5987773.082210785
4744,39728.131,6021282.027956538,-5981553.896956538
4745,39658.504,6015949.0507780565,-5976290.546778057
4746,39460.92,6003687.286317554,-5964226.366317554
4747,39316.301,5996997.099305045,-5957680.798305045
4748,39251.8985,5985359.432119845,-5946107.533619845
4749,39042.455,5980053.418824659,-5941010.963824659
4750,38974.1,5973914.261765843,-5934940.161765844
4751,38784.5665,5961473.427442072,-5922688.860942072
4752,38630.2015,5955772.1199739,-5917141.918473899
4753,38494.4785,5943740.556456718,-5905246.077956717
4754,38337.713,5937360.437263873,-5899022.724263873
4755,38190.41,5925285.77243807,-5887095.36243807
4756,38117.535,5919176.20555386,-5881058.67055386
4757,38005.822,5914147.751671788,-5876141.929671789
4758,37819.1155,5907207.93500381,-5869388.819503809
4759,37671.951,5895941.749351107,-5858269.798351106
4760,37511.2305,5884123.3325389195,-5846612.10203892
4761,37351.5,5877436.818234311,-5840085.318234311
4762,37193.742,5865882.764407181,-5828689.022407182
4763,37055.34,5859677.12414637,-5822621.78414637
4764,36995.457,5853846.484866126,-5816851.027866126
4765,36786.8575,5841477.578224646,-5804690.720724646
4766,36717.795,5835741.47497,-5799023.67997
4767,36526.994,5829774.659369588,-5793247.665369588
4768,36453.6935,5817681.83437973,-5781228.14087973
4769,36266.2795,5811741.960264504,-5775475.680764504
4770,36128.8655,5805729.13383444,-5769600.26833444
4771,35943.57,5793482.10900184,-5757538.53900184
4772,35811.799,5781440.099954337,-5745628.300954337
4773,35660.6855,5776097.472963604,-5740436.7874636045
4774,35593.5995,5770272.404059717,-5734678.804559718
4775,35387.1175,5757113.195202548,-5721726.077702548
4776,35228.941,5751329.246516332,-5716100.305516332
4777,35070.4805,5739330.077534259,-5704259.59703426
4778,35005.9355,5733255.5814338615,-5698249.645933862
4779,34816.547,5721171.512794105,-5686354.965794105
4780,34671.078,5715721.768038121,-5681050.690038121
4781,34528.295,5708534.475012677,-5674006.180012677
4782,34376.6115,5697219.954927516,-5662843.3434275165
4783,34231.5665,5690931.731784955,-5656700.165284955
4784,34079.465,5678986.385766268,-5644906.920766268
4785,33934.9825,5671967.535056706,-5638032.552556706
4786,33861.2595,5660748.504724042,-5626887.245224042
4787,33735.5645,5655389.203182342,-5621653.638682342
4788,33512.5605,5643061.036715624,-5609548.476215624
4789,33345.768,5636320.9963719435,-5602975.228371943
4790,33281.225,5630698.25490462,-5597417.029904621
4791,33178.6915,5618332.135705173,-5585153.444205173
4792,32984.9235,5612457.405915855,-5579472.482415856
4793,32924.617,5605923.432692561,-5572998.815692562
4794,32719.2695,5594068.94907148,-5561349.67957148
4795,32561.514,5588115.377599755,-5555553.863599755
4796,32492.169,5582083.0212364085,-5549590.852236409
4797,32381.0195,5576744.73789924,-5544363.71839924
4798,32194.596,5564180.396492754,-5531985.800492754
4799,32042.7725,5558131.833305315,-5526089.060805315
4800,31898.998,5545590.423889588,-5513691.425889588
4801,31755.367,5539894.555711172,-5508139.188711172
4802,31620.633,5527675.048957915,-5496054.415957915
4803,31453.1335,5521279.601628404,-5489826.468128404
4804,31293.1185,5509904.445011995,-5478611.326511995
4805,31148.075,5503806.0030075675,-5472657.928007567
4806,30993.284,5491287.841607632,-5460294.557607632
4807,30938.487,5485133.750479678,-5454195.263479678
4808,30741.1875,5472947.880096293,-5442206.692596293
4809,30595.2975,5466822.506145187,-5436227.208645186
4810,30428.926,5455349.046724337,-5424920.120724337
4811,30285.1525,5448611.754373307,-5418326.6018733075
4812,30146.1825,5441969.258757993,-5411823.076257993
4813,30012.4365,5430573.029981892,-5400560.593481892
4814,29948.458,5425338.50088825,-5395390.04288825
4815,29747.7705,5417170.653762716,-5387422.883262716
4816,29599.194,5406551.713186513,-5376952.519186513
4817,29446.3825,5400273.698880476,-5370827.316380476
4818,29391.3035,5393808.727306384,-5364417.423806383
4819,29208.4085,5381565.359591133,-5352356.951091133
4820,29056.0185,5376362.368222536,-5347306.349722535
4821,28903.208,5363714.92786713,-5334811.719867131
4822,28744.1825,5357102.555525663,-5328358.373025663
4823,28601.681,5346057.382166023,-5317455.7011660235
4824,28461.2965,5338786.367678405,-5310325.071178405
4825,28387.997,5326918.166869279,-5298530.169869279
4826,28179.119,5321405.401435856,-5293226.282435856
4827,28109.3505,5315508.348042393,-5287398.997542393
4828,27998.4835,5308138.436232188,-5280139.952732188
4829,27811.917,5296033.720309523,-5268221.803309523
4830,27668.5675,5291114.77401664,-5263446.20651664
4831,27515.4735,5278447.307739781,-5250931.834239781
4832,27360.4015,5272929.297990811,-5245568.896490811
4833,27223.9725,5259982.87691758,-5232758.90441758
4834,27164.09,5253959.239830501,-5226795.1498305015
4835,26985.1485,5248111.8546008235,-5221126.706100823
4836,26934.163,5241651.183352832,-5214717.020352832
4837,26739.55,5229588.508848507,-5202848.958848507
4838,26577.8395,5224003.679764608,-5197425.840264608
4839,26513.0135,5217250.386830592,-5190737.373330591
4840,26325.6025,5205230.844651377,-5178905.242151377
4841,26173.3525,5198875.82558502,-5172702.47308502
4842,26042.998,5187073.830958481,-5161030.832958481
4843,25889.763,5180755.655876023,-5154865.8928760225
4844,25728.0535,5168372.799118378,-5142644.745618378
4845,25592.047,5162480.957735354,-5136888.910735354
4846,25449.6875,5156188.974594221,-5130739.287094221
4847,25281.4795,5143998.956822677,-5118717.477322676
4848,25132.199,5132032.500986255,-5106900.301986255
4849,25066.668,5126201.283958906,-5101134.615958907
4850,24892.5315,5119850.219376474,-5094957.687876474
4851,24831.66,5113749.356834633,-5088917.696834633
4852,24719.0965,5106770.698134595,-5082051.601634595
4853,24612.1825,5100641.659523462,-5076029.477023462
4854,24432.3995,5088449.181223192,-5064016.781723192
4855,24277.749,5082560.931950116,-5058283.182950116
4856,24208.6875,5077298.126016473,-5053089.438516473
4857,24041.3295,5064065.292844273,-5040023.963344273
4858,23970.8545,5057911.625291274,-5033940.770791274
4859,23855.1865,5052238.31428233,-5028383.12778233
4860,23748.6975,5045917.201584491,-5022168.504084491
4861,23642.0675,5039762.272935483,-5016120.205435483
4862,23459.458,5033667.542794568,-5010208.084794569
4863,23399.576,5027263.324410579,-5003863.748410579
4864,23208.9125,5014599.543294865,-4991390.630794865
4865,23147.479,5009201.157726023,-4986053.678726023
4866,23046.0765,5002847.007502509,-4979800.931002509
4867,22935.7725,4996547.375911582,-4973611.603411582
4868,22750.9005,4990903.105838455,-4968152.205338455
4869,22694.6905,4978493.025696924,-4955798.335196924
4870,22580.8575,4972221.050716358,-4949640.193216358
4871,22401.3525,4965749.8789577475,-4943348.526457747
4872,22241.62,4954143.175396396,-4931901.555396396
4873,22099.542,4948148.9360719435,-4926049.394071943
4874,21957.3215,4941222.571909099,-4919265.250409099
4875,21903.2295,4935476.405273861,-4913573.175773861
4876,21722.3125,4923125.434169897,-4901403.121669897
4877,21595.0635,4916736.038223359,-4895140.974723359
4878,21448.183,4904548.767001106,-4883100.584001106
4879,21377.5675,4898182.938219781,-4876805.370719781
4880,21186.4815,4892364.21258018,-4871177.73108018
4881,21121.5145,4886344.815307748,-4865223.300807748
4882,20944.5525,4873903.126638095,-4852958.574138095
4883,20880.1465,4867383.605206474,-4846503.458706474
4884,20697.5185,4861781.736046551,-4841084.217546551
4885,20549.789,4849134.049497142,-4828584.260497143
4886,20480.3015,4842641.796167812,-4822161.494667812
4887,20282.999,4837343.109311428,-4817060.110311428
4888,20155.1825,4830186.926778957,-4810031.744278957
